,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
9609,126307.0,True,False,True,False,True,True,True,False,True,True,False,True,False,True,True,True,True,True,False,True,False,False,True,False,False,False,False,False,True,No
9610,138716.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,No
9611,38216.0,True,False,True,False,True,True,True,False,True,True,False,True,False,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,No
9612,81729.0,True,False,True,False,True,True,True,False,True,True,False,True,False,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,No
9613,120834.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,True,No
9614,71357.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,No
9615,81253.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,False,False,True,No
9616,14452.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,False,False,True,No
9617,674.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,No
9618,161371.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,False,False,True,No
9619,57095.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,False,False,True,No
9620,53366.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,No
9621,35531.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,False,False,True,True,False,True,False,False,True,No
9622,34817.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,No
9623,62136.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,False,False,True,False,False,True,False,False,False,No
9624,158247.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,True,False,True,False,False,True,No
9625,72629.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,False,False,True,No
9626,170731.0,True,False,True,True,True,True,True,False,True,True,False,True,False,True,True,True,True,True,False,False,False,False,True,True,False,True,False,False,False,No
9627,77143.0,True,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,No
9628,34549.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,True,No
9629,144495.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,No
9630,148582.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,No
9631,123868.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,False,False,True,False,False,False,False,False,True,No
9632,72908.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,No
9633,124042.0,True,False,False,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,False,True,False,False,False,False,True,No
9634,152557.0,True,False,True,False,True,True,True,False,True,True,False,True,False,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,No
9635,89322.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,True,No
9636,130240.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,False,False,True,No
9637,46571.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,True,False,True,False,False,True,No
9638,77388.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,No
9639,58378.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,No
9640,55720.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,No
9641,79963.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,No
9642,53171.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,False,False,True,No
9643,124515.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,No
9644,128009.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,No
9645,123588.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,False,False,True,No
9646,83444.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,True,No
9647,40914.0,True,False,True,False,True,True,True,False,True,True,False,True,False,True,True,True,True,True,False,False,False,False,True,False,False,True,False,False,True,No
9648,83424.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,No
9649,46341.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,False,False,True,False,False,False,False,False,True,No
9650,114877.0,True,False,True,False,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,False,False,False,False,False,True,True,No
9651,151804.0,True,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,No
9652,139532.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,True,True,No
9653,152099.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,False,False,False,False,False,True,No
9654,62917.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,No
9655,165530.0,True,False,True,True,True,True,True,False,False,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,True,No
9656,49802.0,True,False,True,False,True,True,True,False,True,True,False,True,False,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,No
9657,35270.0,True,False,True,False,True,True,True,False,True,True,False,True,False,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,No
9658,144213.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,No
9659,78147.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,False,False,True,False,False,False,False,False,True,No
9660,125921.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,No
9661,159735.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,No
9662,75863.0,True,False,True,False,True,True,True,False,True,True,False,True,False,True,True,True,True,True,False,True,False,False,True,False,False,True,False,False,True,No
9663,156610.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,True,No
9664,3753.0,False,False,True,False,True,False,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,False,False,False,False,False,True,No
9665,151284.0,True,False,True,False,True,True,True,False,True,True,False,True,False,True,True,True,True,True,False,True,False,False,True,True,False,False,False,False,True,No
9666,72710.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,No
9667,56944.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,No
9668,69597.0,True,False,True,False,True,True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,No
9669,127554.0,True,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,False,False,False,No
9670,74626.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,No
9671,160581.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,No
9672,35274.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,False,False,True,No
9673,33017.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,No
9674,87564.0,True,False,True,False,True,True,True,False,True,True,False,True,False,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,No
9675,122276.0,True,False,True,False,True,True,True,False,True,True,False,True,False,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,No
9676,77940.0,False,True,False,False,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,True,False,False,True,False,False,False,True,False,False,No
9677,892.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,False,False,True,False,False,False,False,False,True,No
9678,69228.0,True,False,True,False,True,True,True,False,True,True,False,True,False,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,No
9679,121530.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,True,No
9680,134151.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,True,False,True,False,False,True,No
9681,58726.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,No
9682,65009.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,No
9683,164238.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,No
9684,2103.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,No
9685,161055.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,True,No
9686,80485.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,False,False,True,No
9687,44419.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,No
9688,29539.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,No
9689,87562.0,True,False,True,False,True,True,True,False,True,True,False,True,False,True,True,True,True,True,False,False,False,False,True,False,False,True,False,False,True,No
9690,97391.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,No
9691,127226.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,False,False,True,No
9692,97402.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,False,False,True,No
9693,164922.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,No
9694,50153.0,False,True,False,True,False,True,False,True,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,No
9695,80205.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,No
9696,169013.0,True,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,True,False,True,False,False,True,No
9697,151782.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,No
9698,1307.0,True,False,True,False,True,True,True,False,True,True,False,True,False,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,No
9699,129749.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,True,True,False,False,True,No
9700,120716.0,True,False,True,False,True,True,True,False,True,True,False,True,False,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,No
9701,129291.0,True,False,True,False,True,True,True,False,True,True,False,True,False,True,True,True,True,True,False,False,False,False,True,False,False,True,False,False,True,No
9702,33192.0,True,False,True,False,True,True,True,False,True,True,False,True,False,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,True,No
9703,160046.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,True,No
9704,29379.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,False,False,True,False,False,False,False,False,True,No
9705,146705.0,True,False,True,False,True,True,True,False,True,True,False,True,False,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,No
9706,70394.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,No
9707,20480.0,True,False,True,True,True,True,True,False,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False,False,False,False,False,True,No
9708,85573.0,True,True,False,True,True,True,False,True,False,False,True,False,True,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,False,Yes
9709,135086.0,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,No
9710,132924.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,False,False,True,No
9711,114778.0,True,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,No
9712,155820.0,True,False,True,False,True,True,True,False,True,True,False,True,False,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,No
9713,35770.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,No
9714,40263.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,No
9715,95760.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,True,No
9716,165432.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,No
9717,22138.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,No
9718,27856.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,False,False,True,No
9719,138800.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,False,No
9720,125042.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,False,False,True,False,False,False,False,False,True,No
9721,142767.0,True,False,True,False,True,True,True,False,True,True,False,True,False,True,True,True,True,True,False,False,False,False,True,False,False,True,False,False,True,No
9722,144621.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,False,False,True,False,False,False,True,True,True,No
9723,141287.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,False,False,True,True,No
9724,64989.0,True,False,True,False,True,True,True,False,True,True,False,True,False,True,True,True,True,True,False,True,False,False,True,False,False,False,False,False,True,No
9725,44776.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,No
9726,120786.0,True,False,True,False,True,True,True,False,True,True,False,True,False,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,No
9727,72159.0,True,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,True,False,True,False,False,True,No
9728,140852.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,No
9729,166925.0,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,False,True,False,False,True,False,False,True,False,False,False,No
9730,80149.0,True,False,True,False,True,True,True,False,True,True,False,True,False,True,True,True,True,True,False,False,False,False,True,False,False,True,False,False,True,No
9731,81902.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,No
9732,33533.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,True,No
9733,37314.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,No
9734,147153.0,True,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,No
9735,37204.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,No
9736,59211.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,False,False,True,True,False,True,False,False,True,No
9737,82019.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,False,False,False,False,False,True,False,False,True,False,False,True,No
9738,156154.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,No
9739,10111.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,False,False,True,False,False,True,False,False,True,No
9740,38392.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,True,No
9741,10784.0,False,True,True,False,True,True,False,False,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,False,False,False,True,False,True,No
9742,61559.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,True,No
9743,51006.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,False,False,True,False,False,True,False,False,True,No
9744,139128.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,No
9745,64472.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,True,False,True,False,False,True,No
9746,151594.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,No
9747,127293.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,False,False,True,No
9748,139103.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,No
9749,17220.0,True,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,Yes
9750,159074.0,True,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,No
9751,157054.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,False,False,True,True,False,True,False,False,True,No
9752,84612.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,True,No
9753,133114.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,No
9754,6633.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,True,No
9755,161425.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,True,No
9756,32871.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,True,False,True,False,False,True,No
9757,149352.0,True,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,False,False,True,No
9758,48331.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,No
9759,142087.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,False,False,True,False,True,True,No
9760,71852.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,No
9761,41729.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,False,False,True,True,False,False,False,False,True,No
9762,141280.0,True,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,True,False,True,False,False,True,No
9763,148671.0,True,False,True,False,True,True,True,False,True,True,False,True,False,True,True,True,True,True,False,False,False,False,True,False,False,True,False,False,True,No
9764,72624.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,True,False,True,False,False,True,No
9765,67145.0,True,False,True,False,True,True,True,False,True,True,False,True,False,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,True,No
9766,42145.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,True,No
9767,132318.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,No
9768,76899.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,No
9769,44169.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,No
9770,65005.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,No
9771,152687.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,True,No
9772,53941.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,False,False,True,No
9773,73747.0,True,False,True,False,True,True,True,False,True,True,False,True,False,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,No
9774,23481.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,True,No
9775,69648.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,No
9776,34568.0,True,False,True,False,True,True,True,False,True,True,False,True,False,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,No
9777,59947.0,True,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,No
9778,54203.0,True,False,True,False,True,True,True,False,True,True,False,True,False,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,No
9779,58934.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,No
9780,75719.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,False,False,True,No
9781,151965.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,False,False,True,True,True,False,False,False,True,No
9782,77936.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,No
9783,121309.0,True,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,True,False,True,False,False,True,No
9784,52447.0,True,False,True,False,True,True,True,False,True,True,False,True,False,True,True,True,True,True,True,True,False,False,True,False,False,True,False,True,True,No
9785,147767.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,False,False,False,False,False,True,No
9786,43302.0,True,False,True,False,True,True,True,False,True,True,False,True,False,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,No
9787,133994.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,No
9788,52663.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,False,False,True,No
9789,129801.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,True,No
9790,126517.0,True,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,True,No
9791,129627.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,True,No
9792,142723.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,No
9793,75434.0,True,False,True,False,True,True,True,False,True,True,False,True,False,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,No
9794,49860.0,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,False,False,True,True,False,True,False,False,True,No
9795,131809.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,No
9796,135515.0,True,False,True,False,True,True,True,False,True,True,False,True,False,True,True,True,True,True,False,False,False,False,True,False,False,True,False,False,False,No
9797,48907.0,True,False,True,False,True,True,True,False,True,True,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,No
9798,68207.0,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,Yes
9799,22420.0,True,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,False,False,True,False,False,False,False,False,True,No
9800,69999.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,True,No
9801,157810.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,True,No
9802,156754.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,No
9803,70459.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,No
9804,105898.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,No
9805,128413.0,True,False,True,False,True,True,True,False,True,True,False,True,False,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,True,No
9806,79931.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,True,No
9807,121200.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,False,False,True,No
9808,44607.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,No
9809,96880.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,No
9810,77943.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,No
9811,170872.0,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,False,False,True,No
9812,148740.0,True,False,True,False,True,True,True,False,True,True,False,True,False,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,No
